,rest_id,rest_name,locality,cuisines,cost_for_two,ratings,votes
1159,17117920,East Coast Eatz,Downtown,"['Italian', 'Sandwich', 'Chili']",$,2.5,9
1160,17116092,Coffee Beans and Brew,West Chester,"['Coffee and Tea', 'Desserts']",$$,3.8,13
1161,17113320,Ike's Barbecue Carry Out,Walnut Hills/Mount Adams,['BBQ'],$,3.2,3
1162,18391663,AAP India,Cheviot/Westwood,['Indian'],$$$,3.2,8
1163,17112928,Fazoli's,Florence,['Italian'],$,3.4,14
1164,17113680,Lucky Dragon II Chinese,Lebanon,['Chinese'],$,3.5,14
1165,18465021,Urban Grill on Main,Newtown,"['New American', 'Sandwich']",$$,3.1,5
1166,17117315,DiBellas Old Fashioned Submarines,Clifton/Avondale,"['Fast Food', 'Sandwich']",$$,3.4,9
1167,17114546,The Sandbar,East End/Mount Washington,"['American', 'Burger', 'Bar Food']",$$$,3.1,7
1168,17116471,Bouchard's Anything's Pastable,Over-the-Rhine/Mount Auburn,"['Desserts', 'Italian']",$,3.6,15
1169,17112527,China Wok,College Hill/Mt Healthy,"['Chinese', 'Thai']",$,3.6,16
1170,17114565,Scarlato's Pizzeria,Cheviot/Westwood,['Pizza'],$,3.8,9
1171,17114231,Perkins Restaurant & Bakery,College Hill/Mt Healthy,"['Breakfast', 'Diner']",$,3.2,10
1172,17114614,Silverglade's,Over-the-Rhine/Mount Auburn,"['Sandwich', 'Vegetarian']",$,3.5,14
1173,17117112,Hot Head Burritos,Milford,"['Fast Food', 'Tex-Mex']",$,2.6,11
1174,17117512,Red Robin,Deer Park/Madeira,"['American', 'Burger', 'Sandwich']",$$,3.4,13
1175,17117575,Curries: The Flavor of India,Clifton/Avondale,['Indian'],$,3.6,10
1176,17116719,Krishna Carry Out,Oxford,['Indian'],$$,3.7,14
1177,17113954,Murray's Wings Pub and Grill,Price Hill/Fairmount,"['Burger', 'Bar Food']",$,3.4,10
1178,17112036,Asian One Cafe,Hamilton,['Asian'],$,3.8,8
1179,17112859,Dynasty Express,Florence,['Chinese'],$,4.1,13
1180,17117526,F&N Goode Chick'n Tenders,Cheviot/Westwood,['Fast Food'],$$,3.5,8
1181,17116458,Star Lanes,Campbell County,"['Burger', 'Diner', 'Sandwich']",$$,3.3,10
1182,17116933,Patty's Old Fashioned Popcorn,Hyde Park/Mount Lookout,['Desserts'],$,3.7,13
1183,17112381,Caminetto Euro-American Bistro,Clifton/Avondale,['French'],$$$,3.4,10
1184,17112440,Champions Grille,Cheviot/Westwood,"['American', 'Breakfast', 'Burger']",$,2.9,13
1185,17116728,Rio Grande,Independence,['Mexican'],$,3.7,13
1186,17112580,River City Grille at the Cincinnati Marriott North,West Chester,"['Breakfast', 'Bar Food', 'Steak']",$$$,3.4,12
1187,17112888,Emerson's Bakery,Erlanger,[],$,3.7,12
1188,17115713,Country Inn Restaurants,Mount Orab,['Breakfast'],$$,3.3,12
1189,17116041,Eddie's Southern Style Bar-BQ & Catering,Florence,['BBQ'],$,3.8,11
1190,17117699,Happy Chicks Bakery,Northside,"['Vegetarian', 'Fusion']",$,3.4,8
1191,17112512,China House,Hamilton,['Chinese'],$,3.9,12
1192,17115642,Lone Star Steakhouse,Middletown,['Steak'],$$,3.4,11
1193,17116656,Hot Head Burritos,Maineville,"['Fast Food', 'Southwestern', 'Tex-Mex']",$,3.5,14
1194,17822893,Urban Artifact Brewery,Northside,[],$,3.2,6
1195,17115065,Uncle Woody's Tavern & Eatery,Clifton/Avondale,"['Burger', 'Bar Food', 'Sandwich']",$,3.5,13
1196,17822892,Deeper Roots Coffee,Oakley/Pleasant Ridge,['Coffee and Tea'],$,3.2,3
1197,17116516,Tusculum Grille,East End/Mount Washington,"['Pizza', 'Sandwich']",$,3.5,12
1198,17822841,Fond: Lunch and Deli,Montgomery,['Deli'],$$,3.2,8
1199,17117506,Urbana Cafe,Downtown,['Coffee and Tea'],$,3.1,5
1200,17117939,Beijing Asian Restaurant,Maineville,"['Asian', 'Chinese', 'Thai']",$,3.3,8
1201,17113769,Max & Erma's,Hamilton,"['Burger', 'Bar Food', 'Sandwich']",$$,3.4,10
1202,17843397,Mint Bistro,Milford,"['Asian', 'Sushi']",$$,2.9,4
1203,17117865,FUSIAN,Deer Park/Madeira,"['Sushi', 'Vegetarian']",$$$,3.4,10
1204,17112744,Diane's,Cheviot/Westwood,['American'],$$,3.5,12
1205,17113661,Lookout Joe,Downtown,"['Coffee and Tea', 'Sandwich']",$,3.4,16
1206,18303396,Frida 602,Covington,['Mexican'],$$$,3.2,6
1207,17115025,Tom's Papa Dino's,Walton,"['Pizza', 'Sandwich']",$,4.0,12
1208,17116539,Bambooz Bar & Grill,Covington,"['American', 'Burger']",$$,2.7,9
1209,17117931,Cuban Pete Sandwiches,Downtown,"['Caribbean', 'Cuban', 'Sandwich']",$,3.3,8
1210,18492279,Taqueria San Marcos,Norwood,['Mexican'],$$,3.0,5
1211,17114705,Billie's Skyline Tavern,Cold Spring/Alexandria,"['Burger', 'Bar Food', 'Sandwich']",$,3.6,10
1212,17114963,Take Five Bar and Grill,Cheviot/Westwood,['American'],$$$,2.7,8
1213,17115419,Buffalo Wings & Rings,Batavia,"['American', 'Bar Food']",$$,2.4,10
1214,17116045,Golden Turtle Chocolate Factory,Lebanon,['Desserts'],$,3.4,6
1215,17116115,Four Seasons,East End/Mount Washington,"['Bar Food', 'Seafood', 'Steak']",$$$,2.6,10
1216,17116876,Oak Tavern,Oakley/Pleasant Ridge,"['Burger', 'Bar Food', 'Sandwich']",$,3.4,10
1217,17117248,NY Pita Palace,Walnut Hills/Mount Adams,"['American', 'International', 'Mediterranean']",$,3.5,7
1218,17117953,Ampai Thai Express,Colerain Township,[],$,3.4,7
1219,17116819,Frank's Diner,Colerain Township,['Fast Food'],$,3.5,10
1220,17116027,Mansion Hill Tavern,Campbell County,['Bar Food'],$,3.5,9
1221,17116784,J. Gumbos,College Hill/Mt Healthy,"['Fast Food', 'Sandwich', 'Cajun']",$,3.5,13
1222,17116885,Topper's Pizza,Cold Spring/Alexandria,"['Pizza', 'Sandwich']",$,3.4,11
1223,16959779,Chipotle Mexican Grill,Independence,"['Fast Food', 'Mexican']",$,3.4,14
1224,17113498,Kidd Coffee,Mason,"['Coffee and Tea', 'Sandwich']",$,3.5,12
1225,18424468,Lalo,Downtown,"['Asian', 'Mexican']",$$,3.1,5
1226,17112917,The Farm,Delhi,['American'],$$,3.5,13
1227,17838481,Palermo's Italian Restaurant,West Chester,"['Italian', 'Pizza']",$$$,3.1,8
1228,18159951,Truva Cafe Mediterranean,Blue Ash,"['Mediterranean', 'Turkish']",$$,3.0,5
1229,17115783,Kofenya,Oxford,"['Coffee and Tea', 'Sandwich', 'Beverages']",$,3.7,13
1230,17869845,Casa Figueroa,Oakley/Pleasant Ridge,['Latin American'],$$,3.2,6
1231,17115263,Win Place or Show Sports Bar & Grill,West Chester,['American'],$,3.6,13
1232,17116160,Campbell's Barn,Amelia,"['American', 'Bar Food', 'Southern']",$,3.6,10
1233,17116022,Frank's Old Town Cafe,Covington,['American'],$,3.7,8
1234,17117218,Bucketheads,Cheviot/Westwood,['American'],$,3.3,7
1235,17116798,Servatii Pastry Shop & Deli,Fairfield,"['Desserts', 'Sandwich']",$,3.5,14
1236,17113289,Hook Fish & Chicken,Bond Hill,['Seafood'],$,3.7,10
1237,17114446,Regina Bakery,Cheviot/Westwood,[],$,3.6,11
1238,17116466,Kelly's Public House,Covington,"['Breakfast', 'Burger', 'Bar Food']",$,3.3,9
1239,17116642,Kitty's Coffee,Downtown,['Coffee and Tea'],$,3.3,11
1240,17113528,La Petite Pierre,Deer Park/Madeira,"['French', 'Healthy Food']",$$$,3.3,11
1241,17116870,Marco's Pizza,Monfort Heights/White Oak,['Pizza'],$,3.2,11
1242,17114977,Cluxton Alley Coffee Roasters,Northside,['Coffee and Tea'],$,3.4,12
1243,17115626,Java Johnny's Midtowne Cafe,Middletown,"['Coffee and Tea', 'Desserts', 'Sandwich']",$,3.5,12
1244,17115765,Brick Street,Oxford,['American'],$,2.7,12
1245,17116679,Hayloft Tavern,Cold Spring/Alexandria,['Bar Food'],$$,3.6,12
1246,17117049,Lucky Duck Pub,Burlington,"['Burger', 'Bar Food', 'Sandwich']",$,3.5,10
1247,17117901,Empanadas Aquí,Downtown,['Latin American'],$,3.3,8
1248,17112566,Cicis Pizza,Florence,['Pizza'],$,3.4,13
1249,17117844,Reef Top Bar,Anderson Township,"['Seafood', 'Bar Food']",$$,3.2,8
1250,17113671,Louisiana Fish Bar,Price Hill/Fairmount,['Seafood'],$,3.6,11
1251,17117286,Lucy Blue,Over-the-Rhine/Mount Auburn,['Pizza'],$,3.3,7
1252,17115935,Smoothie King,Anderson Township,['Beverages'],$,3.4,12
1253,17116334,Auntie Anne's,Deer Park/Madeira,['Desserts'],$,3.3,13
1254,17117695,Pink in a Blanket Doughnuts,Florence,['Coffee and Tea'],$,3.1,6
1255,17112750,Diner on Elm,Downtown,"['Diner', 'Mediterranean', 'Moroccan']",$,3.4,12
1256,17114036,Olde Village Tavern,West Chester,['American'],$,3.4,9
1257,17839688,Grove Park Grille,East End/Mount Washington,"['American', 'Tapas']",$$$,2.8,10
1258,17116398,Main Event,Downtown,"['Pizza', 'Bar Food', 'Sandwich']",$,3.3,8
1259,17112640,Country Cousin's Bakery,Cold Spring/Alexandria,[],$,4.0,11
1260,17756556,Maranata Store,Cheviot/Westwood,"['Mexican', 'Latin American', 'Ecuadorian']",$,3.1,6
1261,17117088,Wiseguy Lounge,Covington,"['Italian', 'Pizza']",$,3.6,11
1262,17869841,Wild Eggs,Oakley/Pleasant Ridge,['American'],$$,3.0,4
1263,17114630,Skip's Express,Deer Park/Madeira,"['American', 'Breakfast']",$,3.2,2
1264,17116818,Servatii Pastry Shop,West Chester,['Breakfast'],$,3.6,12
1265,17117888,Blue Ash Chili,Springdale,"['Breakfast', 'Sandwich', 'Chili']",$,3.3,7
1266,17839685,Christines Casual Dining & Drinks,Cheviot/Westwood,"['American', 'Filipino', 'Tex-Mex']",$$,3.1,6
1267,17111921,Andy's Restaurant,Hamilton,"['Breakfast', 'Burger', 'Diner']",$,3.6,6
1268,17117356,El Ranchero,Milford,['Mexican'],$$,3.3,7
1269,17116587,The Sweeterie,Mariemont,['Desserts'],$,3.5,11
1270,17114947,Taco Bell,Anderson Township,['Fast Food'],$,3.0,12
1271,17116223,Lindner Family Café at the Taft Museum of Art,Downtown,"['American', 'Sandwich', 'Healthy Food']",$$,3.3,10
1272,17117220,Tbyrd's Sports Bar ~n~ Grille,Trenton,['BBQ'],$$,3.3,9
1273,17112915,Fantastic Wok II,Mason,['Chinese'],$,3.7,11
1274,17115556,Happy Garden Chinese Restaurant,Harrison,['Chinese'],$,3.3,8
1275,17113286,Hong Kong Wok,Hamilton,['Chinese'],$,3.6,5
1276,17116004,Skippers Restaurant/Marina,New Richmond,"['Burger', 'Bar Food', 'Sandwich']",$$,3.5,8
1277,17117432,My Thai Cafe,Springdale,['Thai'],$,3.1,8
1278,17113750,Maribelle Cakery,Cheviot/Westwood,['Desserts'],$$,3.4,8
1279,17115490,Guido's Restaurant,Cleves,"['Burger', 'Fast Food', 'Pizza']",$,3.5,10
1280,17114249,Pike Bar and Grill,Wyoming/Arlington Heights/Reading,['Bar Food'],$,3.5,11
1281,17117900,Los Cazadores,Withamsville,['Mexican'],$,3.2,4
1282,17116218,Marco's Pizza,Union Township,['Pizza'],$,3.6,12
1283,17116246,Marco's Pizza,Mason,['Pizza'],$,3.4,11
1284,17115619,Fricker's Restaurant,Middletown,"['American', 'Pizza', 'Sandwich']",$,2.3,10
1285,17116217,Churchill's Fine Teas,Over-the-Rhine/Mount Auburn,"['British', 'European', 'Tea']",$,3.4,9
1286,17116741,El Rancho Grande,West Chester,"['Mexican', 'Tex-Mex']",$,3.3,11
1287,17117473,The Booksellers,Downtown,['Coffee and Tea'],$,3.2,7
1288,17118008,Main Street Social,West Chester,[],$$,3.1,5
1289,17113085,Go Bananas Comedy Club,Montgomery,['American'],$,3.5,11
1290,17756559,Collective Espresso,Northside,['Coffee and Tea'],$,3.1,8
1291,17117287,Happy's Pizza,College Hill/Mt Healthy,"['BBQ', 'Pizza']",$,3.3,5
1292,17822830,Cafe Mediterranean,Hyde Park/Mount Lookout,"['Mediterranean', 'Turkish']",$$,3.2,5
1293,17116593,El Toro Bravo,Walton,['Mexican'],$$,3.4,8
1294,17115479,Spillway Lodge,Clarksville,['Steak'],$$$,3.8,10
1295,17116795,Ms. Cheri's Donuts and More,Milford,"['Desserts', 'Donuts']",$,3.6,10
1296,17784366,Amol India Carryout,Campbell County,['Indian'],$$$,2.6,8
1297,17117683,Cakes & Pastries by George,Cheviot/Westwood,"['Desserts', 'Greek']",$,3.3,5
1298,17112492,China Buffet,Norwood,['Chinese'],$,3.5,11
1299,17115230,White Castle,Delhi,"['Breakfast', 'Burger', 'Fast Food']",$,3.3,7
1300,17117147,La Pinata,Fairfield,['Mexican'],$,3.5,11
1301,17114550,Sandwich Block Deli,Crescent Springs/Fort Wright,['Sandwich'],$,3.5,10
1302,17112630,Cookie Jar Bakery,Campbell County,[],$,3.6,12
1303,17113217,Great Wall Chinese,West Chester,['Chinese'],$,3.5,9
1304,17113875,Taqueria Mi Ranchito,Springdale,"['Mexican', 'Seafood']",$,3.4,8
1305,17114975,Taste Wok,Mason,['Chinese'],$,3.7,9
1306,17113610,Legends Bar and Grill,Covington,"['Burger', 'Bar Food', 'Sandwich']",$,3.3,10
1307,17113460,Karen's Pizzeria,Hamilton,['Pizza'],$,3.7,9
1308,17113698,Madeira Inn,Deer Park/Madeira,"['German', 'Bar Food']",$,3.4,9
1309,17113078,Gina's Italian Kitchen and Tavern,Hamilton,"['American', 'Italian', 'Bar Food']",$$,3.4,8
1310,17112383,Camp Critter Bar and Grille,Mason,['American'],$$,3.2,6
1311,17117196,Rivertown Brewery & Barrel House,Wyoming/Arlington Heights/Reading,['Drinks Only'],$$$,3.3,8
1312,17117541,DiBella's Old Fashioned Submarines,Mason,['Sandwich'],$$,3.4,8
1313,17117979,The Growler House,Walnut Hills/Mount Adams,[],$,3.4,6
1314,17114403,Rally's,Madisonville,"['Burger', 'Fast Food']",$,2.9,5
1315,17115174,Wendy's,Oakley/Pleasant Ridge,['Fast Food'],$,3.3,5
1316,17116411,Somethin' Serious BBQ,Clifton/Avondale,['BBQ'],$,3.5,6
1317,17116935,Menchies Frozen Yogurt,Mason,['Desserts'],$,3.6,11
1318,17117360,Urban Grill,Price Hill/Fairmount,"['American', 'Sandwich']",$,3.3,10
1319,17117946,Beacon Food Mart,East End/Mount Washington,"['Sandwich', 'Deli']",$,3.2,6
1320,17112692,Dairy Queen (Treat),Blue Ash,"['Fast Food', 'Ice Cream']",$,3.5,13
1321,17115007,Three Amigos,Florence,"['Mexican', 'Tex-Mex']",$,2.3,9
1322,17116042,Fresh Market‎,Deer Park/Madeira,"['International', 'Sushi']",$,3.5,13
1323,17116028,Mainstrasse Village Pub,Covington,['Bar Food'],$$,3.4,8
1324,17112916,Fantasy in Frosting,Campbell County,[],$,3.5,11
1325,17112854,Dunkin',Clifton/Avondale,"['Fast Food', 'Donuts']",$,3.5,10
1326,17112505,China Garden Buffet,Forest Park,['Chinese'],$,3.7,7
1327,17117409,Mio Vino,Deer Park/Madeira,[],$,3.3,7
1328,17756551,Le Bar a Boeuf,Walnut Hills/Mount Adams,['French'],$$$,3.1,6
1329,17784504,86 Club,Clifton/Avondale,['Coffee and Tea'],$,3.1,5
1330,17112961,Turfway Bar & Grill,Florence,['American'],$,3.4,7
1331,17112893,Empress Chili,Cold Spring/Alexandria,"['Sandwich', 'Chili']",$,3.6,7
1332,17116717,AA Wok,Campbell County,['Chinese'],$,3.3,11
1333,17112150,Bistro on Elm,Downtown,['Bar Food'],$$,3.2,7
1334,17117054,Bizy Bee Bakery,North Bend,['Bakery'],$,3.3,4
1335,18493155,Tahona Kitchen and Bar,Blue Ash,['Mexican'],$$,3.0,7
1336,17869842,Coppin's Restaurant & Bar,Covington,['American'],$$$,3.2,5
1337,17117463,Sharonville Depot Deli,Sharonville,['Deli'],$,3.3,8
1338,17822840,El Rancho Grande Mexican Restaurant,Mason,['Mexican'],$$,3.1,5
1339,17116056,Piazza Discepoli,Monfort Heights/White Oak,[],$,3.5,9
1340,17115107,W & S Ribs & More,Golf Manor,"['BBQ', 'Southern']",$$,3.2,8
1341,17116391,Gangsters Dueling Piano Bar and Restaurant,Campbell County,"['Burger', 'Bar Food']",$$,3.4,7
1342,17116975,The Bistro @ The DoubleTree Suites by Hilton,Sharonville,"['American', 'Steak', 'Tapas']",$$$,3.1,8
1343,17839677,Flipdaddy's Burgers & Beers,Campbell County,"['American', 'Bar Food', 'Burger']",$$$,2.6,5
1344,18478510,Chilango Fresh Mexican,Loveland,"['Mexican', 'Taco']",$$,3.0,4
1345,17113126,Gold Star Chili,Madisonville,"['American', 'Chili']",$,3.2,7
1346,17116505,Servatii Pastry Shop,Crestview Hills,[],$,3.5,9
1347,17115614,Dad's Family Restaurant,Middletown,['American'],$,3.3,9
1348,17116785,Yagoot Frozen Yogurt,Mason,['Desserts'],$,3.3,11
1349,17117679,The Presidents Room,Downtown,"['American', 'European']",$$$,3.5,8
1350,17869837,Roll On In,Lebanon,['Sushi'],$$,3.0,4
1351,17112846,Drew's on the River,Delhi,"['American', 'Burger', 'Sandwich']",$,3.4,11
1352,17114596,Shanghai Garden,Florence,['Chinese'],$,3.5,9
1353,17115276,Wok Super,West Chester,"['Asian', 'Chinese', 'Seafood']",$,2.8,9
1354,17115292,Zazou Grill and Pub,Covington,"['American', 'Pizza']",$,3.3,10
1355,17116381,A Bottle Or Two,Symmes,[],$$$,3.5,4
1356,17116754,Silver Grove Dari Bar,East End/Mount Washington,"['Burger', 'Desserts']",$,3.5,11
1357,17116772,Saxbys Coffee Newport On The Levee,Campbell County,"['Coffee and Tea', 'Tea']",$,3.0,3
1358,17116827,Hot Head Burritos,Fairfield,"['Fast Food', 'Tex-Mex']",$,3.1,7
1359,17117072,Digg's Bar & Grill,Mason,"['Burger', 'Bar Food', 'Sandwich']",$,3.2,9
1360,17117667,Flavors Eatery,Lebanon,"['American', 'Pizza', 'Sandwich']",$,3.1,6
1361,17117880,Sea Sushi & Grill,Florence,"['Asian', 'Japanese', 'Sushi']",$$,3.2,6
1362,17114014,Norwood Delite Creamy Whip,Norwood,"['Desserts', 'Sandwich']",$,3.8,10
1363,17117430,Cocos Mexican Restaurant Bar & Grill,Hamilton,['Mexican'],$,3.3,6
1364,17117791,Envision Cinemas,Blue Ash,['Bar Food'],$$,3.0,4
1365,17113690,Lynna's Grill,Covington,"['American', 'Chili']",$,3.5,6
1366,17117416,Pholicious,Florence,['Vietnamese'],$,3.3,7
1367,17117101,Twisty Grill,Campbell County,"['Burger', 'Desserts', 'Pizza']",$,3.1,5
1368,17113664,Loose Moose Cottage,Mason,['American'],$$$$,2.7,7
1369,17117276,Overtime Bar & Grill,Fairfield,"['Burger', 'Bar Food', 'Sandwich']",$$,3.2,5
1370,18452657,BurgerFi,Downtown,"['American', 'Burger', 'Ice Cream']",$$,3.0,4
1371,17117482,Marty's Waffles,Cold Spring/Alexandria,"['Breakfast', 'Desserts']",$,3.2,4
1372,17113617,Linda's Village Kettle,Carthage,['American'],$,3.5,7
1373,17113762,Mary's Place,Florence,['American'],$,3.3,6
1374,17116909,Sunshine Fine Foods,Downtown,"['Sandwich', 'Healthy Food']",$,3.3,7
1375,17114215,Penn Station East Coast Subs,Hyde Park/Mount Lookout,"['Fast Food', 'Sandwich']",$,3.3,9
1376,17115475,Powerhouse Pizza,Camden,['Pizza'],$$,3.6,7
1377,17115890,Papa D's Pizza,Hebron,['Pizza'],$$,3.5,10
1378,17114472,River City Grille,Mason,"['Breakfast', 'Bar Food', 'Sandwich']",$$,3.4,9
1379,17115557,Harrison Home Bakery,Harrison,[],$,3.4,8
1380,17116352,Fuel Coffee,Campbell County,"['Breakfast', 'Coffee and Tea']",$,3.5,9
1381,17116789,Diane's Cake Candy Cookie,Cheviot/Westwood,['Desserts'],$,3.1,5
1382,17116952,Hot Head Burritos,Crescent Springs/Fort Wright,"['Fast Food', 'Tex-Mex']",$,3.3,9
1383,17115134,Wedge Inn,Colerain Township,['American'],$,3.5,6
1384,17117129,Lindenwald Station,Hamilton,"['American', 'Breakfast', 'Diner']",$,3.5,7
1385,17117055,Empress Chili,Cheviot/Westwood,"['Sandwich', 'Chili']",$,3.4,6
1386,17116342,Marco's Pizza,West Chester,['Pizza'],$,3.3,8
1387,17115072,United Dairy Farmers,Norwood,['Desserts'],$,3.3,9
1388,17116010,Newport Syndicate,Campbell County,['Italian'],$$$,2.5,9
1389,17116393,Godiva Chocolatier,Deer Park/Madeira,['Desserts'],$$$,3.2,9
1390,17116773,Mama Made It Kettle Corn,Over-the-Rhine/Mount Auburn,['Desserts'],$,3.2,7
1391,17117034,Lavida's Extra Touch Deli,Walnut Hills/Mount Adams,"['American', 'Southern']",$,3.2,7
1392,17118013,Raj India,Clifton/Avondale,"['Indian', 'Vegetarian']",$,3.6,7
1393,17115255,Wildwood Pub,Fairfield,['American'],$,3.4,6
1394,17114763,Stacey's Place,Cheviot/Westwood,['Italian'],$$,3.3,9
1395,17116779,Roca Cafe,Covington,"['Breakfast', 'Sandwich']",$,3.6,6
1396,17114257,Pizza Chef Gourmet Pizza,Hamilton,['Pizza'],$$,3.4,8
1397,17117243,JoJo's Cupcakes and More,West Chester,"['Bakery', 'Coffee and Tea']",$,3.3,6
1398,17114017,Number 1 Kitchen,Milford,['Chinese'],$$,3.9,9
1399,18705108,Pickles & Bones Barbecue,Milford,"['American', 'BBQ', 'Soul Food']",$$,3.0,4
1400,17117239,Boonedocks,Walton,"['American', 'Burger', 'Bar Food']",$$,3.1,5
1401,17113926,Montgomery Towne Tavern,Montgomery,['American'],$,3.4,7
1402,17113223,Greenie's Sports Bar and Grill,Milford,"['Burger', 'Bar Food', 'Sandwich']",$,3.3,9
1403,17113412,Jim & Jack's,Delhi,['American'],$$,3.4,7
1404,17112107,Bearcat Lounge,Clifton/Avondale,['American'],$$,3.2,5
1405,17116247,Village Grocery,Loveland,['Sandwich'],$,3.3,6
1406,17112457,Chef's Cafe,Sharonville,['Sandwich'],$,3.5,9
1407,18332495,Joella's Hot Chicken,Crescent Springs/Fort Wright,"['Sandwich', 'Southern']",$$,3.1,5
1408,17117346,Nela Bread & Pastry,Milford,"['Desserts', 'European']",$,3.1,4
1409,17117923,Panino,Downtown,"['Sandwich', 'Bar Food']",$$,3.0,4
1410,17756558,Village Troubador,Forest Park,"['Breakfast', 'Coffee and Tea', 'Sandwich']",$,3.2,3
1411,17116750,Frisch's Big Boy,Monfort Heights/White Oak,"['Breakfast', 'Diner', 'Sandwich']",$,3.3,4
1412,17115836,Martin's Donuts,Trenton,['Donuts'],$,3.5,8
1413,17116920,Eckerlin's Meats,Over-the-Rhine/Mount Auburn,[],$,3.4,9
1414,17112053,B-G,Downtown,"['Burger', 'Diner']",$,3.0,7
1415,17115781,Johnny's Campus Deli,Oxford,['Sandwich'],$,3.4,9
1416,17116141,The Original Pizza Pan,Clifton/Avondale,"['Greek', 'Pizza', 'Sandwich']",$,3.4,7
1417,17117028,MIA,Oxford,"['American', 'Italian']",$$$,3.4,9
1418,17117252,A&A Hitching Post,Mount Orab,"['Breakfast', 'Burger', 'Sandwich']",$,3.5,4
1419,17118006,Brass Tap,Clifton/Avondale,"['Pizza', 'Bar Food']",$,3.2,5
1420,17822831,Taza Grill,Clifton/Avondale,['Middle Eastern'],$,3.1,5
1421,17112559,Chuck E Cheese's,Colerain Township,['Pizza'],$,2.8,7
1422,17112646,Courseview Restaurant & Lounge,Mason,['American'],$$,3.6,9
1423,17113755,Mark's Donut Shop,Milford,['Donuts'],$,3.6,9
1424,17113858,Talon Tavern,Milford,['American'],$,3.2,6
1425,17115096,Village Pizza,Newtown,['Pizza'],$,3.5,7
1426,17115659,Naing's Garden,Middletown,['Chinese'],$,3.6,5
1427,17117577,Clubhouse Sports Grille,West Chester,"['American', 'Bar Food', 'Sandwich']",$,3.4,5
1428,17116559,Marco's Pizza,Maineville,['Pizza'],$,3.2,7
1429,17116175,Cinnabon,Springdale,['Desserts'],$,3.3,9
1430,17117177,Cousin Vinny's Pizza,Symmes,['Pizza'],$$,3.4,6
1431,17117290,Frickers,Symmes,"['Burger', 'Sandwich']",$,2.6,6
1432,17117700,Buzzard Bay Pub,Fairfield,"['Burger', 'Bar Food']",$,3.1,6
1433,17112066,Bagel Stop,Downtown,['Sandwich'],$,3.4,7
1434,17112290,Buffalo Wings & Rings,West Chester,"['Bar Food', 'Sandwich']",$$,3.3,7
1435,17113480,KFC,Northside,['Fast Food'],$,2.0,10
1436,17113623,Little Caesars Pizza,Florence,"['Fast Food', 'Pizza']",$,3.3,8
1437,17116376,Oxford Hookah Lounge,Oxford,['International'],$$$,3.6,8
1438,17117779,Valley Vineyards,Maineville,[],$$,3.1,5
1439,17114281,Pizza Hut,St Bernard/Elmwood Place,"['Fast Food', 'Pizza']",$,3.5,6
1440,17112520,China Max,Florence,['Chinese'],$,3.5,6
1441,17115212,Westy's Pub,Deer Park/Madeira,"['Burger', 'Bar Food', 'Sandwich']",$,3.5,8
1442,17117184,Crosley's Bar & Grill,St Bernard/Elmwood Place,"['Burger', 'Bar Food', 'Chili']",$,2.9,4
1443,17117013,The Liberty Inn,West Chester,"['Pizza', 'Sandwich']",$,3.0,7
1444,18155528,Taste of Belgium - Rookwood,Norwood,['Belgian'],$$$,3.0,4
1445,17117678,Jade Kitchen,Blue Ash,['Chinese'],$,3.3,4
1446,17116130,The Tea Parlor,West Chester,"['British', 'Tea']",$$,3.4,7
1447,17116274,Country Barrel,Okeana,['Diner'],$,3.4,8
1448,17113955,Mustang Sally's Bar & Grill,Hamilton,['Bar Food'],$,3.5,7
1449,17115458,China Dragon,Blanchester,['Chinese'],$,3.6,6
1450,17113642,Long John Silver's,Cheviot/Westwood,['Fast Food'],$,3.3,6
1451,17117938,Servatii Pastry Shop,Mason,['Sandwich'],$,2.9,4
1452,17116163,O'Neals Tavern,Anderson Township,['Pizza'],$,3.4,7
1453,17116992,Marco's Pizza,Oakley/Pleasant Ridge,['Pizza'],$,3.5,8
1454,17117354,Buona Vita Pizzeria,Covington,"['Pizza', 'Sandwich']",$$,3.4,7
1455,17114562,Sbarro,Deer Park/Madeira,['Fast Food'],$,3.2,9
1456,17116114,Below Zero Lounge,Over-the-Rhine/Mount Auburn,['Bar Food'],$,3.3,8
1457,17116149,Cielito Lindo,Florence,['Mexican'],$,3.3,3
1458,17116066,Piazza Discepoli,Springdale,[],$$$,3.3,6
1459,17116942,First Watch,Downtown,['Breakfast'],$,3.2,6
1460,17113947,Mt Healthy Dairy Bar,College Hill/Mt Healthy,['Desserts'],$,3.7,8
1461,17117404,Jus Smokin Hillbilly BBQ,Maineville,['BBQ'],$,3.2,5
1462,17114555,Sarku Japan,Florence,"['Fast Food', 'Japanese']",$$,3.3,3
1463,17114729,Snowie,Anderson Township,['Desserts'],$,3.3,7
1464,17116683,Servatii Pastry Shop,Downtown,"['Coffee and Tea', 'Sandwich']",$,3.1,9
1465,17116944,Mom's Restaurant,Lebanon,"['Beverages', 'Diner', 'Sandwich']",$,3.4,7
1466,17117022,Taquiera la Preferida,Hamilton,['Mexican'],$$,3.1,5
1467,17117350,The Thirsty Turtle,Fairfield,"['American', 'BBQ', 'Burger']",$,2.9,2
1468,17117442,Izzy's,Crescent Springs/Fort Wright,"['Burger', 'German', 'Sandwich']",$,3.1,5
1469,17117498,Mama Mimi's Take 'N Bake Pizza,Deer Park/Madeira,['Pizza'],$$,3.1,1
